ww1211_1_B,songrip,flatrip,conspecific
ww1211_1_A,songrip,flatrip,conspecific
blugr1612_4,flatrip,conspecific
blugr1612_5,flatrip,conspecific
blugr1612_2,flatrip,conspecific
blugr1612_3,flatrip,conspecific
oo2015_9_A,flatrip,conspecific
gg0304_11_A,flatrip,conspecific
gg0304_11_B,flatrip,conspecific
pipu1018_7_B,flatrip,conspecific
pipu1018_7_A,flatrip,conspecific
yy1617_3_B,songrip,flatrip,conspecific
yy1617_3_A,songrip,flatrip,conspecific
oo0108_3_B,songrip,flatrip,conspecific
oo0108_3_A,songrip,flatrip,conspecific
yy1617_5_A,songrip,flatrip,conspecific
yy1617_5_B,songrip,flatrip,conspecific
oo2015_5_A,flatrip,conspecific
yy0203_4_B,songrip,flatrip,conspecific
blabla0713_2_A,songrip,flatrip,conspecific
blublu9394_6_B,flatrip,conspecific
obla17102_10,flatrip,conspecific
obla1305_8,flatrip,conspecific
blabla0713_2_B,songrip,flatrip,conspecific
yg0616_3_B,flatrip,conspecific
yg0616_3_A,flatrip,conspecific
yg0111_7_B,flatrip,conspecific
pupu1203_4_A,songrip,flatrip,conspecific
obla1305_4,flatrip,conspecific
obla1305_5,flatrip,conspecific
obla1305_6,flatrip,conspecific
obla1305_7,flatrip,conspecific
pipu1018_9_A,flatrip,conspecific
pipu1018_9_B,flatrip,conspecific
pupu0607_1_B,songrip,flatrip,conspecific
gg0304_15_B,flatrip,conspecific
blahp9904_7,flatrip,conspecific
blahp9904_6,flatrip,conspecific
yg0111_3_B,flatrip,conspecific
blahp9904_9,flatrip,conspecific
blahp9904_8,flatrip,conspecific
oo1712_4_B,songrip,flatrip,conspecific
gg0116_1_A,songrip,flatrip,conspecific
yy4344_5_A,songrip,flatrip,conspecific
oo0108_1_A,songrip,flatrip,conspecific
oo0108_1_B,songrip,flatrip,conspecific
blublu0809_1_A,songrip,flatrip,conspecific
ww1211_5_B,songrip,flatrip,conspecific
ww1211_5_A,songrip,flatrip,conspecific
yy1617_1_B,songrip,flatrip,conspecific
gg0116_3_A,songrip,flatrip,conspecific
yy4344_1_B,songrip,flatrip,conspecific
ww1211_3_A,songrip,flatrip,conspecific
ww1211_3_B,songrip,flatrip,conspecific
gg0116_5_A,songrip,flatrip,conspecific
glb5202_9,flatrip,conspecific
pipu1018_10_A,flatrip,conspecific
pipu1018_10_B,flatrip,conspecific
pipu1018_5_A,flatrip,conspecific
glb5202_7,flatrip,conspecific
pipu1018_5_B,flatrip,conspecific
pipu1018_3_B,flatrip,conspecific
pipu1018_3_A,flatrip,conspecific
pipu1018_1_A,flatrip,conspecific
pipu1018_1_B,flatrip,conspecific
oo1920_9_A,songrip,flatrip,conspecific
oo1920_9_B,songrip,flatrip,conspecific
gr1070_4,flatrip,conspecific
gr1070_5,flatrip,conspecific
gr1070_1,flatrip,conspecific
gr1070_2,flatrip,conspecific
gr1070_3,flatrip,conspecific
oo2015_6_B,flatrip,conspecific
oo2015_6_A,flatrip,conspecific
blabla1515_2_B,flatrip,conspecific
blabla1515_2_A,flatrip,conspecific
pipu0617_10_B,flatrip,conspecific
pipu0617_10_A,flatrip,conspecific
blabla0713_6_A,songrip,flatrip,conspecific
blabla1515_4_A,flatrip,conspecific
blabla1515_4_B,flatrip,conspecific
blabla0713_6_B,songrip,flatrip,conspecific
blabla0903_4_B,songrip,flatrip,conspecific
yg0616_4_A,flatrip,conspecific
yg0616_4_B,flatrip,conspecific
yg0111_8_A,flatrip,conspecific
blabla0713_4_B,songrip,flatrip,conspecific
blabla0713_4_A,songrip,flatrip,conspecific
yg0111_8_B,flatrip,conspecific
oo2015_2_B,flatrip,conspecific
yy0203_3_A,songrip,flatrip,conspecific
yg0616_12_A,flatrip,conspecific
blabla1904_3_B,songrip,flatrip,conspecific
oo1920_4_A,songrip,flatrip,conspecific
pupu1203_1_A,songrip,flatrip,conspecific
oo1920_6_B,songrip,flatrip,conspecific
yg0616_8_B,flatrip,conspecific
blabla1904_1_B,songrip,flatrip,conspecific
blabla1904_1_A,songrip,flatrip,conspecific
pupu1203_3_A,songrip,flatrip,conspecific
pupu1203_3_B,songrip,flatrip,conspecific
yg0616_10_B,flatrip,conspecific
yg0616_10_A,flatrip,conspecific
oo1010_1_A,songrip,flatrip,conspecific
obla17102_2,flatrip,conspecific
